store;website;sku;price;special_from_date;special_to_date;special_price
admin;base;15AKTA4307ABLAC;352.07;18/01/15;31/12/50;247.11
admin;base;15F0204082280;1128.10;18/01/16;31/12/50;564.46
admin;base;15F0303443273;1866.12;18/01/16;31/12/50;933.06
admin;base;15F0601615001;1822.31;18/01/16;31/12/50;911.57
admin;base;15F0914462001;408.26;18/01/16;31/12/50;204.13
admin;base;15F0921469004;651.24;18/01/16;31/12/50;325.62
admin;base;15F0926460410;338.84;18/01/16;31/12/50;169.42
admin;base;15F1240043025;1145.45;18/01/16;31/12/50;572.73
admin;base;15F5403027001;460.33;18/01/16;31/12/50;230.58
admin;base;15F6008300001;338.84;18/01/16;31/12/50;169.42
admin;base;15F6009358001;408.26;18/01/16;31/12/50;204.13
admin;base;15F6031605800;477.69;18/01/16;31/12/50;238.84
admin;base;15F6038675001;599.17;18/01/16;31/12/50;300.00
admin;base;15F6200300100;373.55;18/01/16;31/12/50;186.78
admin;base;15F7050614001;425.62;18/01/16;31/12/50;213.22
admin;base;15F7053611800;599.17;18/01/16;31/12/50;300.00
admin;base;15F7101700100;234.71;18/01/16;31/12/50;117.36
admin;base;15F7108704001;305.79;18/01/16;31/12/50;152.89
admin;base;15F7108704051;304.13;18/01/16;31/12/50;152.07
admin;base;15F7118711100;225.62;18/01/16;31/12/50;113.22
admin;base;15F7200651001;312.40;18/01/16;31/12/50;156.20
admin;base;15F7217651001;426.45;18/01/16;31/12/50;213.22
admin;base;15F7308651800;425.62;18/01/16;31/12/50;213.22
admin;base;15F7309653800;538.02;18/01/16;31/12/50;269.42
admin;base;15F7313653001;451.24;18/01/16;31/12/50;225.62
admin;base;15F7324651001;390.91;18/01/16;31/12/50;195.87
admin;base;15F7506503020;425.62;18/01/16;31/12/50;213.22
admin;base;15F7508504100;512.40;18/01/16;31/12/50;256.20
admin;base;15F7509505025;824.79;18/01/16;31/12/50;412.40
admin;base;15F7603514001;738.02;18/01/16;31/12/50;369.42
admin;base;15F7900410001;252.07;18/01/16;31/12/50;126.45
admin;base;15HCPA014VI0208;702.48;18/01/16;31/12/50;351.24
admin;base;15I0075044009;3223.14;18/01/16;31/12/50;1611.57
admin;base;15I3607694009;1644.63;18/01/16;31/12/50;822.31
admin;base;15I6074360001;1066.12;18/01/16;31/12/50;533.06
admin;base;15I7761492001;322.31;18/01/16;31/12/50;161.16
admin;base;15I7767483001;735.54;18/01/16;31/12/50;367.77
admin;base;15I7769492001;454.55;18/01/16;31/12/50;227.27
admin;base;15J3015005001;1432.23;15/06/15;31/12/50;716.53
admin;base;15P2063345001;2024.79;15/06/15;31/12/50;1012.40
admin;base;15P5102218001;1111.57;15/06/15;31/12/50;556.20
admin;base;15P7707499305;538.02;15/06/15;31/12/50;269.42
admin;base;15U2085367001;3297.52;15/06/15;31/12/50;1648.76
admin;base;15U2086367001;3049.59;15/06/15;31/12/50;1524.79
admin;base;15U3056370004;3215.70;15/06/15;31/12/50;1608.26
admin;base;15W0313444001;2863.64;18/01/16;31/12/50;1432.23
admin;base;15W0618675600;2599.17;18/01/16;31/12/50;1300.00
admin;base;15W0964472410;728.93;18/01/16;31/12/50;364.46
admin;base;15W62050587BLAC;1445.45;18/01/15;31/12/50;1012.40
admin;base;15W62050588BLAC;775.21;18/01/15;31/12/50;542.98
admin;base;15W62051026BLAC;1779.34;18/01/15;31/12/50;1246.28
admin;base;15W6305352100;425.62;18/01/16;31/12/50;213.22
admin;base;15W67950779IVOR;997.52;18/01/15;31/12/50;698.35
admin;base;15W67950780BLAC;1109.09;18/01/15;31/12/50;776.86
admin;base;15W67950780IVOR;1109.09;18/01/15;31/12/50;776.86
admin;base;15W7166651001;304.13;18/01/16;31/12/50;152.07
admin;base;15W7196653001;451.24;18/01/16;31/12/50;225.62
admin;base;15W73350937GOLD;2224.79;18/01/15;31/12/50;1557.85
admin;base;15X2873572001;2140.50;18/01/16;31/12/50;1070.25
admin;base;15X4714420001;818.18;18/01/16;31/12/50;409.09
admin;base;15X6111300116;785.12;18/01/16;31/12/50;392.56
admin;base;15X6201300100;570.25;18/01/16;31/12/50;285.12
admin;base;15X7707493001;736.36;18/01/16;31/12/50;368.60
admin;base;15X7708493001;537.19;18/01/16;31/12/50;268.60
admin;base;15Y5024355001;1561.98;15/06/15;31/12/50;780.99
admin;base;16J7114651001;512.40;30/12/99;30/12/99;.00
admin;base;16J7124651001;312.40;;;
admin;base;16J7133651001;364.46;30/12/99;30/12/99;.00
admin;base;16P2848528100;2066.12;;;
admin;base;16P4029338100;487.60;30/12/99;30/12/99;.00
admin;base;16P5604653250;1735.54;30/12/99;30/12/99;.00
admin;base;16P6171338100;487.60;30/12/99;30/12/99;.00
admin;base;16P7704485001;404.96;30/12/99;30/12/99;.00
admin;base;16P7704485100;405.79;;;
admin;base;16P7864532100;570.25;30/12/99;30/12/99;.00
admin;base;16S0401436001;1900.83;;;
admin;base;16S0408434001;1293.39;30/12/99;30/12/99;.00
admin;base;16S1244005001;1258.68;;;
admin;base;16S5405021001;425.62;30/12/99;30/12/99;.00
admin;base;16S6201300001;390.91;;;
admin;base;16S6306251100;426.45;;;
admin;base;16S70450852MAND;1111.57;;;
admin;base;16S70451063IVOR;443.80;;;
admin;base;16S70451063MAND;443.80;;;
admin;base;16S70550855MAND;552.89;;;
admin;base;16S70551066MAND;663.64;;;
admin;base;16S7100700051;234.71;;;
admin;base;16S72150902WHIT;886.78;;;
admin;base;16S72150905MAND;1111.57;;;
admin;base;16S72150905WHIT;1111.57;;;
admin;base;16S7310654051;304.13;30/12/99;30/12/99;.00
admin;base;16S7313651051;289.26;30/12/99;30/12/99;.00
admin;base;16S7315653051;452.89;;;
admin;base;16S7316651051;390.91;;;
admin;base;16S7318653051;564.46;;;
admin;base;16S7334651001;404.96;30/12/99;30/12/99;.00
admin;base;16S7334651100;426.45;;;
admin;base;16S7345690001;451.24;30/12/99;30/12/99;.00
admin;base;16S7503502051;404.96;30/12/99;30/12/99;.00
admin;base;16S7510507001;426.45;;;
admin;base;16Y2016210100;1149.59;;;
admin;base;16Y2717470960;984.30;;;
admin;base;16Y5019225250;454.55;30/12/99;30/12/99;.00
admin;base;16Y6013374960;984.30;;;
admin;base;16Y7701484050;299.17;;;
admin;base;16Y7838514100;735.54;30/12/99;30/12/99;.00
admin;base;170M47182;801.65;18/01/16;31/12/50;400.83
admin;base;1736163CC0100;475.21;18/01/16;31/12/50;238.02
admin;base;17D2029044016;666.12;18/01/15;31/12/50;466.94
admin;base;17D2379043031;804.96;18/01/15;31/12/50;563.64
admin;base;17D3029039012;687.60;18/01/15;31/12/50;481.82
admin;base;17D3119046013;430.58;18/01/15;31/12/50;301.65
admin;base;17D3119046017;430.58;18/01/15;31/12/50;301.65
admin;base;17D313B9049033;595.04;18/01/15;31/12/50;416.53
admin;base;17D317B9045030;677.69;18/01/15;31/12/50;474.38
admin;base;17D7859048001;437.19;18/01/15;31/12/50;306.61
admin;base;17D7909044001;564.46;18/01/15;31/12/50;395.87
admin;base;1851BR;155.37;30/12/99;30/12/99;.00
admin;base;185N 212847WS8;366.94;30/12/99;30/12/99;.00
admin;base;189 140929 K2;267.77;30/12/99;30/12/99;.00
admin;base;189 2106530 K9;245.45;30/12/99;30/12/99;.00
admin;base;189 96661081 P5;161.16;30/12/99;30/12/99;.00
admin;base;190S08590;252.07;15/06/15;31/12/50;126.45
admin;base;1EWNLE05;309.92;;;
admin;base;1LFF403FINO;260.33;30/12/99;30/12/99;.00
admin;base;20 17 K8;190.08;30/12/99;30/12/99;.00
admin;base;20 9071 W33;167.77;30/12/99;30/12/99;.00
admin;base;200 SILVER;213.22;30/12/99;30/12/99;.00
admin;base;200 WHITE;198.35;30/12/99;30/12/99;.00
admin;base;201-;209.09;30/12/99;30/12/99;.00
admin;base;201240007366002;283.47;15/06/15;31/12/50;142.15
admin;base;20150T103051001;185.12;;;
admin;base;20155T103111370;185.12;;;
admin;base;201600007475002;301.65;30/12/99;30/12/99;.00
admin;base;201600007475003;301.65;30/12/99;30/12/99;.00
admin;base;201600007475004;301.65;30/12/99;30/12/99;.00
admin;base;201600007476002;334.71;30/12/99;30/12/99;.00
admin;base;202-;40.50;30/12/99;30/12/99;.00
admin;base;2050P20182;289.26;18/01/16;31/12/50;144.63
admin;base;205216120;755.37;;;
admin;base;205323001;768.60;30/12/99;30/12/99;.00
admin;base;206-;438.02;30/12/99;30/12/99;.00
admin;base;207-;238.02;30/12/99;30/12/99;.00
admin;base;208.125;238.02;30/12/99;30/12/99;.00
admin;base;209 WHT;428.93;30/12/99;30/12/99;.00
admin;base;20B0066001;1128.10;18/01/16;31/12/50;564.46
admin;base;20N 9071 W33;141.32;30/12/99;30/12/99;.00
admin;base;20R0189001;618.18;;;
admin;base;20R0191603;618.18;;;
admin;base;20R0192232;618.18;;;
admin;base;20R0196001;755.37;;;
admin;base;20S0031270;538.02;18/01/16;31/12/50;269.42
admin;base;20S0060612;537.19;18/01/16;31/12/50;268.60
admin;base;20S0061486;537.19;18/01/16;31/12/50;268.60
admin;base;20S0063001;719.01;18/01/16;31/12/50;359.50
admin;base;20S0065001;537.19;30/12/99;30/12/99;.00
admin;base;20S0070001;1038.84;18/01/16;31/12/50;519.83
admin;base;20S0071379;834.71;30/12/99;30/12/99;.00
admin;base;20S0075379;538.02;30/12/99;30/12/99;.00
admin;base;20S0095001;768.60;18/01/16;31/12/50;384.30
admin;base;20S0109405;565.29;;;
admin;base;20S0113405;735.54;30/12/99;30/12/99;.00
admin;base;20S0125120;565.29;;;
admin;base;211 ANT;223.14;30/12/99;30/12/99;.00
admin;base;211 GOLD;223.14;30/12/99;30/12/99;.00
admin;base;211 GREEN;223.14;30/12/99;30/12/99;.00
admin;base;212.82;156.20;30/12/99;30/12/99;.00
admin;base;214-;81.82;30/12/99;30/12/99;.00
admin;base;21B0018001;988.43;30/12/99;30/12/99;.00
admin;base;221-;334.71;30/12/99;30/12/99;.00
admin;base;222 ROSEGOLD;285.12;30/12/99;30/12/99;.00
admin;base;222 WHTGOLD;285.12;30/12/99;30/12/99;.00
admin;base;222-;214.88;30/12/99;30/12/99;.00
admin;base;224-;176.86;30/12/99;30/12/99;.00
admin;base;225 RUBI;1338.84;30/12/99;30/12/99;.00
admin;base;227 VIOLET;245.45;30/12/99;30/12/99;.00
admin;base;227 YELLOW;245.45;30/12/99;30/12/99;.00
admin;base;227B;188.43;30/12/99;30/12/99;.00
admin;base;228 SILVER;49.59;30/12/99;30/12/99;.00
admin;base;228-;38.02;30/12/99;30/12/99;.00
admin;base;229-;36.36;30/12/99;30/12/99;.00
admin;base;230-;52.07;30/12/99;30/12/99;.00
admin;base;231-;49.59;30/12/99;30/12/99;.00
admin;base;232-;49.59;30/12/99;30/12/99;.00
admin;base;233-;270.25;30/12/99;30/12/99;.00
admin;base;2350P85999;321.49;15/06/15;31/12/50;161.16
admin;base;236-;224.79;30/12/99;30/12/99;.00
admin;base;236715KR71I1000;1111.57;18/01/16;31/12/50;556.20
admin;base;237;192.56;30/12/99;30/12/99;.00
admin;base;238 BLACK;245.45;30/12/99;30/12/99;.00
admin;base;238 MULTI;245.45;30/12/99;30/12/99;.00
admin;base;239 BLACK;91.74;30/12/99;30/12/99;.00
admin;base;239 BLUE;91.74;30/12/99;30/12/99;.00
admin;base;239 BROWN;91.74;30/12/99;30/12/99;.00
admin;base;23C80D008S009;1363.64;30/12/99;30/12/99;.00
admin;base;240 BLACK;483.47;30/12/99;30/12/99;.00
admin;base;241 BLACK;163.64;30/12/99;30/12/99;.00
admin;base;242 BLACK;69.42;30/12/99;30/12/99;.00
admin;base;242 BLUE;69.42;30/12/99;30/12/99;.00
admin;base;242 BROWN;69.42;30/12/99;30/12/99;.00
admin;base;242 GREEN;69.42;30/12/99;30/12/99;.00
admin;base;242 PINK;69.42;30/12/99;30/12/99;.00
admin;base;243 BLACK;81.82;30/12/99;30/12/99;.00
admin;base;243 PINK;69.42;30/12/99;30/12/99;.00
admin;base;243 WHITE;39.67;30/12/99;30/12/99;.00
admin;base;244 BLACK;292.56;30/12/99;30/12/99;.00
admin;base;244 RUBI;292.56;30/12/99;30/12/99;.00
admin;base;246 BLACK;47.11;30/12/99;30/12/99;.00
admin;base;246 BLACK/SILVE;47.11;30/12/99;30/12/99;.00
admin;base;246 BLUE;47.11;30/12/99;30/12/99;.00
admin;base;246 GUN;47.11;30/12/99;30/12/99;.00
admin;base;246 GUNMETAL;47.11;30/12/99;30/12/99;.00
admin;base;246 RED;47.11;30/12/99;30/12/99;.00
admin;base;246 RUBI;47.11;30/12/99;30/12/99;.00
admin;base;246-BLACK;47.11;30/12/99;30/12/99;.00
admin;base;246-BLUE;47.11;30/12/99;30/12/99;.00
admin;base;246-GUNMETAL;47.11;30/12/99;30/12/99;.00
admin;base;246-RED;47.11;30/12/99;30/12/99;.00
admin;base;247 BLACK;47.11;30/12/99;30/12/99;.00
admin;base;247 RUBI;47.11;30/12/99;30/12/99;.00
admin;base;248 BLACK;52.07;30/12/99;30/12/99;.00
admin;base;248 BLUE;52.07;30/12/99;30/12/99;.00
admin;base;248 GUN;52.07;30/12/99;30/12/99;.00
admin;base;248 MULTI;52.07;30/12/99;30/12/99;.00
admin;base;248 ORANGE;52.07;30/12/99;30/12/99;.00
admin;base;248 RUBI;52.07;30/12/99;30/12/99;.00
admin;base;249 BLACK;47.11;30/12/99;30/12/99;.00
admin;base;249 BROWN;47.11;30/12/99;30/12/99;.00
admin;base;249 GREEN;47.11;30/12/99;30/12/99;.00
admin;base;249 GUN;47.11;30/12/99;30/12/99;.00
admin;base;249 MARBLE;47.11;30/12/99;30/12/99;.00
admin;base;249 MULTI;47.11;30/12/99;30/12/99;.00
admin;base;249 TURQ;47.11;30/12/99;30/12/99;.00
admin;base;249 YEL;47.11;30/12/99;30/12/99;.00
admin;base;249-BLACK;47.11;30/12/99;30/12/99;.00
admin;base;249-TURQ;47.11;30/12/99;30/12/99;.00
admin;base;250 BLACK;39.67;30/12/99;30/12/99;.00
admin;base;250 BLUE;39.67;30/12/99;30/12/99;.00
admin;base;250 ORANGE;39.67;30/12/99;30/12/99;.00
admin;base;250 PINK;39.67;30/12/99;30/12/99;.00
admin;base;250 RUBI;39.67;30/12/99;30/12/99;.00
admin;base;250 YELLOW;39.67;30/12/99;30/12/99;.00
admin;base;251 BLACK;220.66;30/12/99;30/12/99;.00
admin;base;252;107.44;30/12/99;30/12/99;.00
admin;base;252 GR;198.35;30/12/99;30/12/99;.00
admin;base;252 GREEN;42.15;30/12/99;30/12/99;.00
admin;base;252 ORANGE;42.15;30/12/99;30/12/99;.00
admin;base;252 RD;42.15;30/12/99;30/12/99;.00
admin;base;252 ROSEGLD;42.15;30/12/99;30/12/99;.00
admin;base;252 YEL;42.15;30/12/99;30/12/99;.00
admin;base;253;107.44;30/12/99;30/12/99;.00
admin;base;253 BLACK;309.92;30/12/99;30/12/99;.00
admin;base;253 BYG;322.31;30/12/99;30/12/99;.00
admin;base;253 GYG;322.31;30/12/99;30/12/99;.00
admin;base;253 YEL;309.92;30/12/99;30/12/99;.00
admin;base;254;107.44;30/12/99;30/12/99;.00
admin;base;254 ANT;225.62;30/12/99;30/12/99;.00
admin;base;254 GREEN;225.62;30/12/99;30/12/99;.00
admin;base;254 REDGOLD;225.62;30/12/99;30/12/99;.00
admin;base;254 WHITEGOLD;225.62;30/12/99;30/12/99;.00
admin;base;255;132.23;30/12/99;30/12/99;.00
admin;base;255 BLACK;309.92;30/12/99;30/12/99;.00
admin;base;255 JADE;309.92;30/12/99;30/12/99;.00
admin;base;255 PINK;309.92;30/12/99;30/12/99;.00
admin;base;256;70.25;30/12/99;30/12/99;.00
admin;base;256 SILVER;47.11;30/12/99;30/12/99;.00
admin;base;257;70.25;30/12/99;30/12/99;.00
admin;base;257 BLACK;47.11;30/12/99;30/12/99;.00
admin;base;257 GUN;47.11;30/12/99;30/12/99;.00
admin;base;257M BLACK;171.07;30/12/99;30/12/99;.00
admin;base;258;107.44;30/12/99;30/12/99;.00
admin;base;258 BLACK;86.78;30/12/99;30/12/99;.00
admin;base;258 GUN;86.78;30/12/99;30/12/99;.00
admin;base;259;70.25;30/12/99;30/12/99;.00
admin;base;259 IVORY;86.78;30/12/99;30/12/99;.00
admin;base;259 ROSE;86.78;30/12/99;30/12/99;.00
admin;base;259M BLACK;49.59;30/12/99;30/12/99;.00
admin;base;259M GUN;49.59;30/12/99;30/12/99;.00
admin;base;259M PINK;49.59;30/12/99;30/12/99;.00
admin;base;260;95.04;30/12/99;30/12/99;.00
admin;base;260H58001;195.87;;;
admin;base;260J22001;322.31;;;
admin;base;260M SILVER;52.07;30/12/99;30/12/99;.00
admin;base;260R118001;322.31;;;
admin;base;260R50001;322.31;;;
admin;base;261;70.25;30/12/99;30/12/99;.00
admin;base;2701M61;520.66;18/01/16;31/12/50;260.33
admin;base;270M SILVER;96.69;30/12/99;30/12/99;.00
admin;base;270M SLV/BLUE;96.69;30/12/99;30/12/99;.00
admin;base;271 YELLOW;213.22;30/12/99;30/12/99;.00
admin;base;271M BLUE;213.22;30/12/99;30/12/99;.00
admin;base;272 BLACK;267.77;30/12/99;30/12/99;.00
admin;base;272 RED;267.77;30/12/99;30/12/99;.00
admin;base;272 TURQ;267.77;30/12/99;30/12/99;.00
admin;base;27228 403634;86.78;30/12/99;30/12/99;.00
admin;base;27236 403634;165.29;30/12/99;30/12/99;.00
admin;base;27243 403634;268.60;30/12/99;30/12/99;.00
admin;base;273 GUN;37.19;30/12/99;30/12/99;.00
admin;base;273023A781N1000;408.26;18/01/16;31/12/50;204.13
admin;base;273023D9404100*;324.79;18/01/16;31/12/50;162.81
admin;base;273023D94044012;324.79;18/01/16;31/12/50;162.81
admin;base;273023D94046212;324.79;18/01/16;31/12/50;162.81
admin;base;274 WHITE;332.23;30/12/99;30/12/99;.00
admin;base;274 WHT/BEIGE;332.23;30/12/99;30/12/99;.00
admin;base;274 WHT/GREEN;332.23;30/12/99;30/12/99;.00
admin;base;27425;103.31;30/12/99;30/12/99;.00
admin;base;275 SILVER;141.32;30/12/99;30/12/99;.00
admin;base;276 GUN;104.13;30/12/99;30/12/99;.00
admin;base;276 PINK;104.13;30/12/99;30/12/99;.00
admin;base;276M BLACK;104.13;30/12/99;30/12/99;.00
admin;base;276M WHITE;104.13;30/12/99;30/12/99;.00
admin;base;277 SILVER;163.64;30/12/99;30/12/99;.00
admin;base;278 BLUE;37.19;30/12/99;30/12/99;.00
admin;base;278 PURPLE;37.19;30/12/99;30/12/99;.00
admin;base;278 YEL;37.19;30/12/99;30/12/99;.00
admin;base;28425;103.31;30/12/99;30/12/99;.00
admin;base;284583TMA219000;251.24;15/06/15;31/12/50;125.62
admin;base;285 SILVER;148.76;30/12/99;30/12/99;.00
admin;base;287 BROWN;37.19;30/12/99;30/12/99;.00
admin;base;287 RED;37.19;30/12/99;30/12/99;.00
admin;base;288 GREEN;42.15;30/12/99;30/12/99;.00
admin;base;288 RED;42.15;30/12/99;30/12/99;.00
admin;base;288 SILVER;42.15;30/12/99;30/12/99;.00
admin;base;289 BLACK;81.82;30/12/99;30/12/99;.00
admin;base;289 GUNMETAL;81.82;30/12/99;30/12/99;.00
admin;base;289 TURQ;81.82;30/12/99;30/12/99;.00
admin;base;29253 403634;817.36;30/12/99;30/12/99;.00
admin;base;29253 409605;817.36;30/12/99;30/12/99;.00
admin;base;29254 409605;693.39;30/12/99;30/12/99;.00
admin;base;29ACRYLIC METAL;319.01;09/01/15;31/12/50;159.50
admin;base;29G60D009S060;1363.64;30/12/99;30/12/99;.00
admin;base;29G60D598S497;1177.69;30/12/99;30/12/99;.00
admin;base;29G70D001S070;1363.64;30/12/99;30/12/99;.00
admin;base;29G70D009S009;1177.69;30/12/99;30/12/99;.00
admin;base;29G70D282S282;1177.69;30/12/99;30/12/99;.00
admin;base;29G98D282S282;1177.69;30/12/99;30/12/99;.00
admin;base;29G98D535S009;1177.69;30/12/99;30/12/99;.00
admin;base;2LCUL207SWEET;296.69;;;
admin;base;2LHF8214HILL;282.64;;;
admin;base;300000310096754;1173.55;18/01/16;31/12/50;938.84
admin;base;300050316725798;1119.83;30/12/99;30/12/99;.00
admin;base;300050316725987;1119.83;30/12/99;30/12/99;.00
admin;base;300116168050001;1009.92;15/06/15;31/12/50;504.96
admin;base;3001BPCLBLACK;2404.13;18/01/16;31/12/50;1202.48
admin;base;3001BPCLCAPPUCC;2404.13;18/01/16;31/12/50;1202.48
admin;base;3001BPMIDBURGUN;2331.40;18/01/16;31/12/50;1166.12
admin;base;3001BPMIDPESCO;2331.40;18/01/16;31/12/50;1166.12
admin;base;300700469836778;1066.12;18/01/16;31/12/50;852.89
admin;base;300787B44DO1052;739.67;18/01/16;31/12/50;370.25
admin;base;300787CR32O2795;698.35;18/01/16;31/12/50;349.59
admin;base;300793CR31O2795;1979.34;18/01/16;31/12/50;990.08
admin;base;300953710122234;1566.12;18/01/16;31/12/50;1252.89
admin;base;300954528142002;1566.12;18/01/16;31/12/50;1252.89
admin;base;301832TME139868;358.68;15/06/15;31/12/50;179.34
admin;base;301870KRW1N8498;301.65;18/01/16;31/12/50;151.24
admin;base;301870KRX1N3100;301.65;18/01/16;31/12/50;151.24
admin;base;30204995302974;309.09;;;
admin;base;30204995302974*;341.32;;;
admin;base;302049953029742;376.86;;;
admin;base;30223M9221;332.23;18/01/15;31/12/50;233.06
admin;base;30240M9421;128.93;18/01/15;31/12/50;90.91
admin;base;30277M035176;1570.25;30/12/99;30/12/99;.00
admin;base;3034L260;661.16;18/01/16;31/12/50;330.58
admin;base;3035L317;785.12;18/01/16;31/12/50;392.56
admin;base;3035L61;785.12;18/01/16;31/12/50;392.56
admin;base;3037L200;599.17;18/01/16;31/12/50;300.00
admin;base;3037L67;599.17;18/01/16;31/12/50;300.00
admin;base;304107R16001;659.50;;;
admin;base;304181R16001;469.42;;;
admin;base;304185R16270;469.42;;;
admin;base;30425;103.31;30/12/99;30/12/99;.00
admin;base;305105F15001;950.41;18/01/16;31/12/50;475.21
admin;base;309010554012743;641.32;18/01/16;31/12/50;320.66
admin;base;309169553132778;706.61;18/01/16;31/12/50;565.29
admin;base;309558053710930;867.77;18/01/16;31/12/50;694.21
admin;base;3095PB;82.64;30/12/99;30/12/99;.00
admin;base;3095PW;82.64;30/12/99;30/12/99;.00
admin;base;309649953333282;491.74;30/12/99;30/12/99;.00
admin;base;309649953333781;491.74;30/12/99;30/12/99;.00
admin;base;3100172;99.17;30/12/99;30/12/99;.00
admin;base;3100233;228.10;30/12/99;30/12/99;.00
admin;base;3100240;228.10;30/12/99;30/12/99;.00
admin;base;3100264;109.09;30/12/99;30/12/99;.00
admin;base;3100271;109.09;30/12/99;30/12/99;.00
admin;base;3100516;168.60;30/12/99;30/12/99;.00
admin;base;310J23A0099;289.26;18/01/16;31/12/50;144.63
admin;base;310M25A0099;595.04;18/01/16;31/12/50;297.52
admin;base;314000057540999;706.61;18/01/16;31/12/50;565.29
admin;base;31425;86.78;30/12/99;30/12/99;.00
admin;base;3150V32E999;477.69;15/06/15;31/12/50;238.84
admin;base;316426CR32K2795;1070.25;18/01/16;31/12/50;535.54
admin;base;318429003;119.01;18/01/16;31/12/50;95.87
admin;base;318429111;119.01;18/01/16;31/12/50;95.87
admin;base;318429137;119.01;18/01/16;31/12/50;95.87
admin;base;319018557656920;952.89;18/01/16;31/12/50;476.86
admin;base;320H78505;180.99;;;
admin;base;320J40001;390.08;30/12/99;30/12/99;.00
admin;base;320R92505;460.33;;;
admin;base;320S16505;264.46;;;
admin;base;321785BYULN4380;1732.23;15/06/15;31/12/50;866.12
admin;base;3221M8731;182.64;18/01/15;31/12/50;128.10
admin;base;3221M8951;182.64;18/01/15;31/12/50;128.10
admin;base;32261BK733644;1735.54;30/12/99;30/12/99;.00
admin;base;32261BNK747228;1487.60;30/12/99;30/12/99;.00
admin;base;3251E0071BLACK;1666.94;18/01/16;31/12/50;833.88
admin;base;327950DC30O1000;1028.93;18/01/16;31/12/50;514.88
admin;base;327950EV90O2754;1400.83;18/01/16;31/12/50;700.83
admin;base;3282M8931;144.63;18/01/15;31/12/50;101.65
admin;base;3289M92610;160.33;18/01/15;31/12/50;112.40
admin;base;3289M9291;138.02;18/01/15;31/12/50;96.69
admin;base;33031K012542;818.18;30/12/99;30/12/99;.00
admin;base;33033SK011102;818.18;30/12/99;30/12/99;.00
admin;base;3304P;61.98;30/12/99;30/12/99;.00
admin;base;3313E0076BLACK;1067.77;18/01/16;31/12/50;533.88
admin;base;33200080BLACK;746.28;18/01/16;31/12/50;373.55
admin;base;33200086BLACK;1504.13;18/01/16;31/12/50;752.07
admin;base;332438 RBJ82;98.35;20/06/14;31/12/50;49.59
admin;base;3377M8971;160.33;18/01/15;31/12/50;112.40
admin;base;3378M8941;182.64;18/01/15;31/12/50;128.10
admin;base;3391E0064RED;988.43;15/06/15;31/12/50;494.21
